anime_id,name,genre,type,episodes,rating,members
29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500
25313,Gintama: Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.2,13764
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1,8.19,21435
10643,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,1,8.19,14728
16001,Kokoro Connect: Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,8.19,106989
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"Comedy, Shounen, Slice of Life",Special,1,8.16,11961
32122,Gintama: Jump Festa 2015 Special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,8.15,7923
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Special,1,8.14,160423
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.13,29331
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Special,1,8.12,16614
6421,Fullmetal Alchemist: Brotherhood Specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4,8.11,67962
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",Special,1,8.1,29969
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4,8.09,136135
645,Hikaru no Go: Journey to the North Star Cup,"Game, Shounen",Special,1,8.09,13901
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"Adventure, Comedy, Fantasy, Shounen",Special,1,8.09,30516
16916,Kuroko no Basket: Tip Off,"Comedy, School, Shounen, Sports",Special,1,8.07,41760
11113,Usagi Drop Specials,"Josei, Slice of Life",Special,4,8.07,36351
29093,Grisaia no Meikyuu: Caprice no Mayu 0,Drama,Special,1,8.05,70039
8408,Durarara!! Specials,"Action, Comedy, Supernatural",Special,2,8.04,103105
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","Drama, Romance, School",Special,1,8.02,138364
8310,Magic Kaito,"Adventure, Comedy, Romance, Shounen",Special,12,8.02,27274
27633,Gekkan Shoujo Nozaki-kun Specials,"Comedy, Romance, School",Special,6,8.0,52672
17273,Hetalia: The Beautiful World Specials,"Comedy, Historical, Parody",Special,4,8.0,8644
30311,Kuroko no Basket 3rd Season NG-shuu,"Comedy, Sports",Special,9,7.98,10778
22673,Kuroko no Basket 2nd Season NG-shuu,"Comedy, Sports",Special,9,7.97,20477
7304,Detective Conan Movie 08: Time Travel of the Silver Sky,"Adventure, Mystery",Special,1,7.95,6515
12893,Danshi Koukousei no Nichijou Specials,"Comedy, School, Shounen, Slice of Life",Special,6,7.94,49891
9563,Hidamari Sketch x ☆☆☆ Specials,"Comedy, School, Slice of Life",Special,2,7.94,8734
20517,Little Busters!: EX,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,8,7.94,26709
20159,Pokemon: The Origin,"Action, Adventure, Comedy, Fantasy, Kids",Special,4,7.94,85947
8038,Nodame Cantabile Finale Special,"Comedy, Josei, Music, Romance",Special,1,7.93,23388
6154,Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa,"Adventure, Sci-Fi, Shounen",Special,2,7.93,4975
10083,Shiki Specials,"Horror, Mystery, Supernatural, Vampire",Special,2,7.93,37657
31711,To LOVE-Ru Darkness 2nd Specials,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",Special,2,7.93,22487
34036,Detective Conan: Episode One - Chiisaku Natta Meitantei,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,8.1,2493
30745,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna,Music,Special,1,7.92,10306
6591,Rurouni Kenshin DVD-BOX Special Ending,"Historical, Romance",Special,1,7.92,9695
11237,Hidamari Sketch x SP,"Comedy, School, Slice of Life",Special,2,7.9,7999
13629,Furiko,"Drama, Music, Romance, Slice of Life",Special,1,7.89,8809
4886,InuYasha: Kuroi Tessaiga,"Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",Special,1,7.89,16373
9734,K-On!!: Keikaku!,"Comedy, Music, School, Slice of Life",Special,1,7.89,50496
6115,Lupin III vs. Detective Conan,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.89,15220
30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,"Action, Mystery, Supernatural",Special,1,7.88,22774
10497,Hetalia World Series Specials,"Comedy, Historical, Parody",Special,4,7.88,14348
6862,K-On!: Live House!,"Comedy, Music, School, Slice of Life",Special,1,7.88,70787
33994,Servamp Specials,Comedy,Special,3,7.88,5973
22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,"Comedy, School, Shounen, Sports",Special,1,7.86,20397
4454,Macross F: Close Encounter - Deculture Edition,"Action, Mecha, Military, Music, Sci-Fi, Space",Special,1,7.86,8911
16239,One Piece: Episode of Luffy - Hand Island no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.86,21489
31772,One Punch Man Specials,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",Special,6,7.86,75502
7305,Detective Conan Movie 10: Promo Special,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.85,4069
644,Hachimitsu to Clover Specials,"Comedy, Drama, Josei, Romance, Slice of Life",Special,2,7.85,21164
2994,Death Note Rewrite,"Mystery, Police, Psychological, Supernatural, Thriller",Special,2,7.84,88699
15487,Kuroko no Basket NG-shuu,"Comedy, School, Shounen, Sports",Special,9,7.84,32215
30902,Yuru Yuri Nachuyachumi!+,"Comedy, Shoujo Ai, Slice of Life",Special,2,7.84,19586
1719,Rozen Maiden: Ouvertüre,"Action, Comedy, Drama, Magic, Seinen",Special,2,7.83,44388
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,"Adventure, Drama, Fantasy, Shounen",Special,1,7.82,43673
6984,Hidamari Sketch x 365 Specials,"Comedy, School, Slice of Life",Special,3,7.82,10720
21659,Kill la Kill Special,"Action, Comedy, School, Super Power",Special,1,7.82,83795
19671,Free!: FrFr - Short Movie,"Comedy, Sports",Special,7,7.8,35956
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.8,3735
9062,Angel Beats! Specials,"Action, Comedy, School, Supernatural",Special,2,7.79,139013
13403,Inu x Boku SS Special,"Comedy, Shounen, Supernatural",Special,1,7.79,46803
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Comedy,Special,1,7.78,51688
23385,Kyoukai no Kanata: Shinonome,"Fantasy, Slice of Life, Supernatural",Special,1,7.78,42344
1418,Lupin III: Episode 0 &quot;First Contact&quot;,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.78,4499
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,7.78,11922
24913,Bokura wa Minna Kawaisou: Hajimete no,"Comedy, Romance, School, Slice of Life",Special,1,7.76,20622
7471,Detective Conan Movie 09: Promo Special,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.75,4172
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Special,1,7.75,46276
3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Special,1,7.75,19211
33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Special,1,7.75,17443
1830,Utawarerumono Specials,"Action, Comedy, Drama, Fantasy",Special,6,7.75,11149
7303,Detective Conan: Black History,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.74,3603
9136,Kuroshitsuji II Specials,"Comedy, Fantasy, Parody, Shounen, Supernatural",Special,6,7.73,60899
2724,Daicon Opening Animations,"Action, Adventure, Mecha, Music, Sci-Fi",Special,2,7.72,7174
32915,Durarara!!x2 Ketsu: Dufufufu!!,"Action, Mystery, Supernatural",Special,1,7.72,13126
10471,Ie Naki Ko Remi Specials,"Adventure, Drama",Special,3,7.72,781
33157,Tanaka-kun wa Itsumo Kedaruge Specials,"Comedy, School, Slice of Life",Special,Unknown,7.72,5400
3090,Aa! Megami-sama!: Tatakau Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2,7.71,18465
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,"Comedy, Fantasy, Military, Parody",Special,16,7.71,31262
18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",Special,1,7.71,14703
10935,Hourou Musuko Specials,"Drama, School",Special,2,7.7,4714
23301,Pokemon XY: Mega Evolution,"Action, Adventure, Comedy, Fantasy, Kids",Special,4,7.7,10227
12725,Initial D: Project D to the Next Stage - Project D e Mukete,"Action, Cars, Drama, Seinen, Sports",Special,1,7.69,3150
6793,Kuroshitsuji Special,"Comedy, Demons, Parody",Special,1,7.69,53706
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,"Action, Comedy, Martial Arts, Shounen, Super Power",Special,1,7.68,16868
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,"Action, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Special,1,7.68,17166
1478,City Hunter: Goodbye My Sweetheart,"Adventure, Comedy, Shounen",Special,1,7.67,2832
9396,Mitsudomoe Special,"Comedy, School, Slice of Life",Special,1,7.67,11354
31552,Durarara!!x2 Ten: Onoroke Chakapoko,"Action, Mystery, Supernatural",Special,1,7.66,16171
2743,Mobile Suit Gundam Seed: Seed Supernova - Tanekyara Gekijou,"Comedy, Parody",Special,4,7.66,5508
4182,Darker than Black: Kuro no Keiyakusha Special,"Comedy, Parody, Sci-Fi",Special,1,7.65,87609
9839,Detective Conan: Black History 2,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.65,2718
13245,New Prince of Tennis Specials,"Action, Comedy, Shounen, Sports",Special,7,7.65,5524
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,"Comedy, Parody, School",Special,1,7.65,6929
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2,7.64,16986
6553,Junjou Romantica Special,"Comedy, Romance, Shounen Ai",Special,1,7.64,17378
10469,Sayonara Zetsubou Sensei Special,"Comedy, Mystery, Parody",Special,1,7.63,9669
10067,Angel Beats!: Another Epilogue,"Drama, School, Supernatural",Special,1,7.63,134180
15989,Saki Achiga-hen: Episode of Side-A Specials,"Game, School, Slice of Life",Special,4,7.63,9163
16273,Acchi Kocchi (TV): Place=Princess,"Comedy, Romance, School, Seinen, Slice of Life",Special,1,7.62,26246
2424,Cardcaptor Sakura Specials,Comedy,Special,3,7.62,18604
3165,Hidamari Sketch Specials,"Comedy, School, Slice of Life",Special,2,7.62,13334
8197,So Ra No Wo To Specials,"Military, Music, Sci-Fi, Slice of Life",Special,2,7.62,16491
1003,Aa! Megami-sama! (TV) Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,3,7.61,19257
7041,Seto no Hanayome OVA Specials,"Comedy, Parody, School",Special,2,7.61,7011
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,"Comedy, School",Special,1,7.6,72085
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Shounen,Special,1,7.6,2506
3449,Kamichu! Specials,"Comedy, Drama, Slice of Life, Supernatural",Special,4,7.6,6978
13587,Persona 4 the Animation: No One is Alone,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",Special,1,7.6,26501
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,"Comedy, Parody, School",Special,1,7.6,6752
9023,Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,Comedy,Special,3,7.59,12153
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,"Harem, Music, Romance, School, Shoujo",Special,1,7.59,17967
2680,One Piece: Straw Hat Theater,"Adventure, Fantasy, Shounen",Special,5,7.59,17153
32026,Osomatsu-san Special,"Comedy, Parody",Special,1,7.59,5005
27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,"Comedy, Drama, Romance, School, Slice of Life",Special,1,7.58,31808
22839,Cross Road,"School, Slice of Life",Special,1,7.58,23038
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,"Comedy, Drama, Music",Special,1,7.58,13342
5244,Aria The Natural: Sono Futatabi Deaeru Kiseki ni...,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,1,7.56,10069
31553,Charlotte: Tsuyoi Monotachi,"School, Super Power",Special,1,7.56,39137
1477,City Hunter: The Secret Service,"Action, Comedy, Mystery, Shounen",Special,1,7.56,2956
22763,Kara no Kyoukai: Mirai Fukuin - Extra Chorus,"Drama, Mystery, Seinen, Supernatural",Special,1,7.56,14891
14189,Tasogare Otome x Amnesia: Taima Otome,"Horror, Mystery, Romance, School, Shounen, Supernatural",Special,1,7.56,38176
6783,ef: A Tale of Memories. - Recollections,"Drama, Mystery, Romance",Special,1,7.55,9125
6291,Full Metal Panic! The Second Raid Episode 000,"Action, Adventure, Mecha, Military",Special,1,7.55,25423
9366,Kaichou wa Maid-sama!: Omake dayo!,"Comedy, School, Shoujo",Special,1,7.55,52752
1424,Lupin III: Otakara Henkyaku Daisakusen!!,"Adventure, Comedy, Shounen",Special,1,7.55,2871
3468,Maria-sama ga Miteru Specials,"Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life",Special,7,7.55,6085
5538,Tegamibachi: Hikari to Ao no Gensou Yawa,"Adventure, Fantasy, Shounen, Slice of Life, Supernatural",Special,1,7.55,10903
24365,Tonari no Seki-kun Specials,"Comedy, School, Seinen",Special,2,7.55,14248
23359,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,"Action, Comedy, Military",Special,1,7.54,7542
9124,Ookiku Furikabutte: Natsu no Taikai-hen Special,"Comedy, Sports",Special,1,7.54,4786
11553,Toradora!: Bentou no Gokui,"Comedy, Romance, School, Slice of Life",Special,1,7.54,71433
4037,Cowboy Bebop: Yose Atsume Blues,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",Special,1,7.53,19565
8768,Hiyokoi,"Romance, School, Shoujo",Special,1,7.53,51072
10178,Otona Joshi no Anime Time,"Drama, Josei, Slice of Life",Special,4,7.52,11268
3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,"Comedy, Parody, School",Special,1,7.52,12097
24459,Tales of Zestiria: Doushi no Yoake,Fantasy,Special,1,7.52,23484
2954,Maria-sama ga Miteru 3rd Specials,Comedy,Special,5,7.51,5072
3469,Maria-sama ga Miteru: Haru Specials,"Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life",Special,6,7.51,5554
12067,Rurouni Kenshin Special,"Action, Historical, Romance, Samurai",Special,1,7.51,9173
23703,Gatchaman Crowds: Embrace,"Adventure, Sci-Fi",Special,1,7.5,10757
31158,Hetalia: The World Twinkle Specials,"Comedy, Historical, Parody",Special,3,7.5,2505
31665,Hibike! Euphonium: Kakedasu Monaka,"Drama, Music, School",Special,1,7.5,17770
3965,Nodame Cantabile Special,"Comedy, Josei, Romance, Slice of Life",Special,1,7.5,19570
32051,One Piece: Adventure of Nebulandia,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.5,9777
13429,Sakasama no Patema: Beginning of the Day,Sci-Fi,Special,4,7.5,16933
399,Seikai no Senki Special,"Action, Military, Romance, Sci-Fi, Space",Special,1,7.5,2216
7870,Baka to Test to Shoukanjuu Specials,"Comedy, Magic, School",Special,6,7.49,29923
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,"Fantasy, Magic, Shounen",Special,1,7.49,34230
1238,One Piece: Mamore! Saigo no Dai Butai,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.49,16495
6896,Pandora Hearts Specials,Comedy,Special,9,7.49,32103
560,Soukyuu no Fafner: Right of Left - Single Program,"Action, Drama, Mecha, Military, Sci-Fi",Special,1,7.49,9482
21737,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode","Comedy, Drama, Slice of Life",Special,1,7.49,2770
15927,Carnival Phantasm: HibiChika Special,"Comedy, Supernatural",Special,1,7.48,14893
10483,"Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!","Action, Historical, Samurai",Special,1,7.47,4955
4715,Shigofumi Special,"Drama, Fantasy, Psychological, Thriller",Special,1,7.48,11797
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,"Comedy, School, Shounen",Special,1,7.48,7170
656,Air in Summer,"Comedy, Drama, Historical, Romance, Supernatural",Special,2,7.47,29514
31324,Grisaia no Meikyuu Special,Ecchi,Special,1,7.47,16648
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,"Comedy, School, Shounen, Sports",Special,1,7.47,8011
1439,Lupin III: Walther P-38,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.47,3134
2488,Mei to Koneko Bus,"Adventure, Fantasy",Special,1,7.47,7714
3352,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,"Action, Adventure, Comedy, Mecha, Sci-Fi",Special,1,7.47,24618
5332,Toshokan Sensou: Koi no Shougai,"Action, Comedy, Drama, Military, Romance",Special,1,7.47,6581
6064,Higurashi no Naku Koro ni Kai Specials,"Comedy, Parody",Special,24,7.46,28216
2269,Mobile Suit Gundam Seed Special Edition,"Action, Mecha, Military, Sci-Fi, Space",Special,3,7.46,7118
10862,Prince of Tennis: Pairpuri,"Comedy, Drama, Shounen, Sports",Special,8,7.46,3315
10334,Rurouni Kenshin Recap,"Action, Adventure, Comedy, Historical, Romance, Samurai",Special,1,7.46,4527
19251,Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,"Comedy, Harem, Music, Romance, School, Shoujo",Special,1,7.46,13903
2009,Yawara! Special: Zutto Kimi no Koto ga... .,"Action, Comedy, Drama, Martial Arts, Slice of Life, Sports",Special,1,7.46,855
3076,Bishoujo Senshi Sailor Moon SuperS Special,"Magic, Romance, Shoujo",Special,3,7.45,12317
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,Drama,Special,4,7.45,3174
2336,Hikaru no Go: New Year Special,"Comedy, Game, Shounen, Supernatural",Special,1,7.45,7418
3292,Potemayo Specials,"Comedy, School, Seinen",Special,6,7.45,2975
6153,Saint Seiya: Soushuuhen,"Adventure, Fantasy, Sci-Fi, Shounen",Special,1,7.45,4031
10479,Beelzebub Specials,"Action, Comedy, Demons, School, Shounen, Supernatural",Special,16,7.44,9834
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,7.44,26382
191,Love Hina Christmas Special: Silent Eve,"Comedy, Romance, Slice of Life",Special,1,7.44,45137
1094,One Piece: Umi no Heso no Daibouken-hen,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.44,19649
33558,Tales of Zestiria the X: Saiyaku no Jidai,"Action, Fantasy",Special,1,7.44,26647
8022,Tegamibachi Gakuen,Comedy,Special,25,7.44,6649
3791,Air Gear Special,"Shounen, Sports",Special,1,7.43,33597
11266,Ao no Exorcist: Kuro no Iede,"Action, Demons, Fantasy, Shounen, Supernatural",Special,1,7.43,59755
6401,ef: A Tale of Melodies. - Prologue,Music,Special,1,7.43,13745
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.43,17175
4664,Rurouni Kenshin: Special Techniques,"Action, Comedy, Samurai",Special,1,7.43,6677
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode","Comedy, Drama, Slice of Life",Special,1,7.44,5533
28405,Ansatsu Kyoushitsu (TV): Deai no Jikan,"Action, Comedy, School, Shounen",Special,1,7.42,29382
5065,Detroit Metal City: Birth of the Metal Devil,"Comedy, Music, Parody, Romance",Special,1,7.42,16101
10804,Ikoku Meiro no Croisée Special,"Historical, Seinen, Slice of Life",Special,1,7.42,5950
10536,Kimi ni Todoke 2nd Season Specials,"Comedy, Romance, Shoujo",Special,3,7.42,23498
17259,Kuroko no Basket: Oshaberi Shiyokka,"Comedy, School, Shounen, Sports",Special,1,7.42,23937
2294,Mobile Suit Gundam Seed Destiny Special Edition,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",Special,4,7.42,7799
1381,Seikai no Monshou Special,"Action, Military, Romance, Sci-Fi, Space",Special,1,7.42,2439
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,"Comedy, Ecchi, Fantasy, Harem, Magic",Special,1,7.42,51816
5578,Aoyama Goushou Tanpenshuu,"Adventure, Comedy, Mystery, Police, Shounen",Special,7,7.41,2177
10638,Denpa Onna to Seishun Otoko Special,"Comedy, Sci-Fi, Seinen",Special,1,7.41,34723
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,"Comedy, School, Shoujo",Special,1,7.41,41241
6299,Maria-sama ga Miteru 4th Specials,Comedy,Special,11,7.41,3659
2193,Saiunkoku Monogatari Soushuuhen,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",Special,9,7.41,3263
32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.","Comedy, Drama, Music",Special,1,7.41,2602
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"Comedy, Romance, School, Super Power",Special,6,7.4,19758
32410,Dimension W: W no Tobira Online,"Sci-Fi, Seinen",Special,Unknown,7.4,4799
12231,Dragon Ball: Episode of Bardock,"Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",Special,1,7.4,29030
9355,Sekirei: Pure Engagement - Kanwa ni Dai,"Comedy, Ecchi, Harem",Special,1,7.4,26719
2634,Doraemon: Doraemon Comes Back,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,7.39,723
664,Fullmetal Alchemist: Reflections,"Adventure, Comedy, Drama, Fantasy, Military, Shounen",Special,1,7.39,24987
8068,Kuroshitsuji Picture Drama,"Demons, Supernatural",Special,1,7.39,12446
16694,Sankarea: Wagahai mo... Zombie de Aru...,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",Special,1,7.39,36573
3861,Shaman King Specials,"Action, Comedy, Shounen, Supernatural",Special,5,7.39,12148
7861,The Rose and Women of Versailles,"Adventure, Comedy, Drama, Historical, Romance, Shoujo",Special,1,7.39,1628
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,"Comedy, Magic",Special,1,7.38,9418
6948,Bakemonogatari Recap,"Mystery, Romance, Supernatural",Special,1,7.38,28557
1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,"Comedy, Magic, Romance, Shoujo",Special,1,7.37,15135
654,Galaxy Angel 3 Specials,"Comedy, Sci-Fi",Special,2,7.37,2574
3485,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,"Comedy, Mecha, Sci-Fi",Special,26,7.37,14240
32740,Girls und Panzer der Film: Arisu War!,"Military, School",Special,1,7.36,6548
11077,Hellsing: The Dawn,"Action, Horror, Seinen, Supernatural, Vampire",Special,3,7.37,40548
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,"Comedy, Ecchi",Special,6,7.37,18288
13357,High School DxD Specials,"Comedy, Demons, Ecchi, Harem, Romance, School",Special,6,7.37,75439
19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,"Fantasy, Magic, School, Shoujo",Special,1,7.37,555
15735,Jormungand: Perfect Order - First Stage Soushuuhen,"Action, Adventure, Seinen",Special,1,7.37,6522
24475,Mangaka-san to Assistant-san to The Animation Specials,"Comedy, Ecchi, Harem, Seinen, Slice of Life",Special,6,7.37,21564
2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.37,18307
9888,Shinryaku! Ika Musume Specials,Comedy,Special,2,7.37,14497
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... &quot;Naku na&quot;","Drama, Romance, Slice of Life",Special,1,7.36,28222
16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.36,5914
31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,"Comedy, Parody, Shounen",Special,4,7.36,11400
9925,Amagami SS: Tachibana Miya-hen - Imouto,School,Special,1,7.35,31019
